"","gene_id","NK1.count.txt","NK2.count.txt","T4.count.txt","T5.count.txt","T6.count.txt","symbols"
"5318","ENSG00000122852",2,1,1,2,0,"SFTPA1"
"5319","ENSG00000122859",3,4,4,3,7,"NEUROG3"
"5320","ENSG00000122861",130,529,100,25,42,"PLAU"
"5321","ENSG00000122862",537,1717,1221,137,143,"SRGN"
"5322","ENSG00000122863",54,125,183,214,218,"CHST3"
"5323","ENSG00000122870",81,158,262,311,307,"BICC1"
"5324","ENSG00000122872",0,0,1,0,0,NA
"5325","ENSG00000122873",43,111,71,56,144,"CISD1"
"5326","ENSG00000122877",26,85,39,81,35,"EGR2"
"5327","ENSG00000122882",183,482,320,199,329,"ECD"
"5328","ENSG00000122884",573,2299,1717,2163,3855,"P4HA1"
"5329","ENSG00000122912",131,368,218,138,318,"SLC25A16"
"5330","ENSG00000122952",17,64,61,41,94,"ZWINT"
"5331","ENSG00000122958",279,1090,604,450,611,"VPS26A"
"5332","ENSG00000122965",140,346,276,186,307,"RBM19"
"5333","ENSG00000122966",233,342,414,196,438,"CIT"
"5334","ENSG00000122970",94,140,348,195,230,"IFT81"
"5335","ENSG00000122971",21,82,47,18,70,"ACADS"
"5336","ENSG00000122986",47,111,81,26,27,"HVCN1"
"5337","ENSG00000123009",0,1,8,27,12,NA
"5338","ENSG00000123064",100,291,239,177,245,"DDX54"
"5339","ENSG00000123066",1308,3957,3715,2442,4749,"MED13L"
"5340","ENSG00000123080",17,76,21,17,47,"CDKN2C"
"5341","ENSG00000123091",420,1218,1140,833,1009,"RNF11"
"5342","ENSG00000123094",192,618,894,438,524,"RASSF8"
"5343","ENSG00000123095",194,820,173,182,141,"BHLHE41"
"5344","ENSG00000123096",35,116,134,142,130,"SSPN"
"5345","ENSG00000123104",1409,5073,2317,1055,2770,"ITPR2"
"5346","ENSG00000123106",133,411,431,234,388,"CCDC91"
"5347","ENSG00000123119",10,12,38,6,131,"NECAB1"
"5348","ENSG00000123124",331,1232,509,520,800,"WWP1"
"5349","ENSG00000123130",213,581,460,271,405,"ACOT9"
"5350","ENSG00000123131",200,1098,309,512,815,"PRDX4"
"5351","ENSG00000123136",90,185,102,70,91,"DDX39A"
"5352","ENSG00000123143",192,620,307,204,325,"PKN1"
"5353","ENSG00000123144",159,413,238,191,277,"TRIR"
"5354","ENSG00000123146",291,743,530,47,83,"ADGRE5"
"5355","ENSG00000123154",28,29,14,10,13,"WDR83"
"5356","ENSG00000123159",110,311,143,86,155,"GIPC1"
"5357","ENSG00000123165",1,1,4,0,4,"ACTRT1"
"5358","ENSG00000123171",1,3,3,1,0,"CCDC70"
"5359","ENSG00000123178",43,95,48,35,112,"SPRYD7"
"5360","ENSG00000123179",44,153,116,91,198,"EBPL"
"5361","ENSG00000123191",131,499,267,209,2413,"ATP7B"
"5362","ENSG00000123200",405,1141,927,546,1053,"ZC3H13"
"5363","ENSG00000123201",5,9,11,3,9,"GUCY1B2"
"5364","ENSG00000123213",150,462,147,153,240,"NLN"
"5365","ENSG00000123219",66,96,148,85,160,"CENPK"
"5366","ENSG00000123240",230,881,438,215,379,"OPTN"
"5367","ENSG00000123243",181,594,249,459,368,"ITIH5"
"5368","ENSG00000123268",129,365,323,149,294,"ATF1"
"5369","ENSG00000123297",6,22,18,9,15,"TSFM"
"5370","ENSG00000123307",53,5,63,11,0,"NEUROD4"
"5371","ENSG00000123329",283,826,482,32,39,"ARHGAP9"
"5372","ENSG00000123338",794,3129,1442,233,259,"NCKAP1L"
"5373","ENSG00000123342",18,132,19,39,25,"MMP19"
"5374","ENSG00000123349",52,90,82,33,44,"PFDN5"
"5375","ENSG00000123352",240,440,503,315,591,"SPATS2"
"5376","ENSG00000123353",53,159,113,60,118,"ORMDL2"
"5377","ENSG00000123358",50,154,110,58,116,"NR4A1"
"5378","ENSG00000123360",72,101,42,43,39,"PDE1B"
"5379","ENSG00000123364",10,3,2,4,4,"HOXC13"
"5380","ENSG00000123374",160,407,354,253,439,"CDK2"
"5381","ENSG00000123384",2898,15632,5543,8076,10545,"LRP1"
"5382","ENSG00000123388",15,9,19,26,22,"HOXC11"
"5383","ENSG00000123395",37,100,56,63,75,"ATG101"
"5384","ENSG00000123405",55,118,118,5,57,"NFE2"
"5385","ENSG00000123407",7,5,4,1,17,"HOXC12"
"5386","ENSG00000123411",146,401,431,228,452,"IKZF4"
"5387","ENSG00000123415",95,233,140,92,224,"SMUG1"
"5388","ENSG00000123416",686,2671,1648,2069,2733,"TUBA1B"
"5389","ENSG00000123427",65,198,116,114,171,"EEF1AKMT3"
"5390","ENSG00000123444",49,127,103,92,113,"KBTBD4"
"5391","ENSG00000123447",1,0,0,0,0,NA
"5392","ENSG00000123453",26,47,21,25,46,"SARDH"
"5393","ENSG00000123454",7,5,2,3,0,"DBH"
"5394","ENSG00000123472",135,318,317,198,415,"ATPAF1"
"5395","ENSG00000123473",101,207,150,113,197,"STIL"
"5396","ENSG00000123485",61,74,100,62,151,"HJURP"
"5397","ENSG00000123496",15,4,9,3,2,"IL13RA2"
"5398","ENSG00000123500",3,5,6,3,1,"COL10A1"
"5399","ENSG00000123505",604,1472,1104,807,1388,"AMD1"
"5400","ENSG00000123545",35,81,59,55,100,"NDUFAF4"
"5401","ENSG00000123552",111,306,247,156,216,"USP45"
"5402","ENSG00000123560",23,9,34,6,27,"PLP1"
"5403","ENSG00000123561",5,4,3,9,30,"SERPINA7"
"5404","ENSG00000123562",970,3355,2376,2173,4082,"MORF4L2"
"5405","ENSG00000123569",0,0,1,1,2,"H2BW1"
"5406","ENSG00000123570",34,37,66,16,61,"RAB9B"
"5407","ENSG00000123572",288,864,246,767,680,"NRK"
"5408","ENSG00000123575",440,1382,957,442,1118,"FAM199X"
"5409","ENSG00000123576",3,2,0,0,0,"ESX1"
"5410","ENSG00000123584",1,0,0,0,0,"MAGEA9"
"5411","ENSG00000123594",3,2,1,0,0,"ATXN3L"
"5412","ENSG00000123595",92,416,88,155,140,"RAB9A"
"5413","ENSG00000123600",119,307,242,159,229,"METTL8"
"5414","ENSG00000123607",336,823,938,615,1284,"TTC21B"
"5415","ENSG00000123609",83,265,184,49,129,"NMI"
"5416","ENSG00000123610",12,42,10,60,17,"TNFAIP6"
"5417","ENSG00000123612",8,13,28,19,54,"ACVR1C"
"5418","ENSG00000123636",960,2214,2619,1127,2058,"BAZ2B"
"5419","ENSG00000123643",229,910,353,142,719,"SLC36A1"
"5420","ENSG00000123684",277,988,796,564,1005,"LPGAT1"
"5421","ENSG00000123685",10,20,20,6,11,"BATF3"
"5422","ENSG00000123689",37,97,39,45,96,"G0S2"
"5423","ENSG00000123700",58,224,76,53,57,"KCNJ2"
"5424","ENSG00000123728",439,1755,1098,964,1372,"RAP2C"
"5425","ENSG00000123737",83,202,204,150,229,"EXOSC9"
"5426","ENSG00000123739",81,224,198,113,549,"PLA2G12A"
"5427","ENSG00000123810",14,20,14,13,29,"B9D2"
"5428","ENSG00000123815",117,270,191,138,242,"COQ8B"
"5429","ENSG00000123836",126,522,197,112,144,"PFKFB2"
"5430","ENSG00000123838",7,5,11,2,10,"C4BPA"
"5431","ENSG00000123843",12,3,7,6,9,"C4BPB"
"5432","ENSG00000123870",26,50,38,13,40,NA
"5433","ENSG00000123892",59,143,100,41,125,"RAB38"
"5434","ENSG00000123901",12,1,21,4,1,"GPR83"
"5435","ENSG00000123908",715,2014,1624,1252,1863,"AGO2"
"5436","ENSG00000123933",266,858,427,313,666,"MXD4"
"5437","ENSG00000123965",1,2,1,4,6,NA
"5438","ENSG00000123975",45,132,85,61,95,"CKS2"
"5439","ENSG00000123977",3,7,9,1,2,"DAW1"
"5440","ENSG00000123983",546,1833,1004,803,1464,"ACSL3"
"5441","ENSG00000123989",134,839,245,249,776,"CHPF"
"5442","ENSG00000123992",110,292,209,196,353,"DNPEP"
"5443","ENSG00000123999",49,106,24,6,27,"INHA"
"5444","ENSG00000124003",4,3,2,0,0,"MOGAT1"
"5445","ENSG00000124006",309,725,737,395,997,"OBSL1"
"5446","ENSG00000124019",14,20,46,80,110,"FAM124B"
"5447","ENSG00000124067",122,495,297,332,424,"SLC12A4"
"5448","ENSG00000124074",21,34,23,23,30,"ENKD1"
"5449","ENSG00000124089",4,0,1,1,3,"MC3R"
"5450","ENSG00000124091",8,4,0,2,1,"GCNT7"
"5451","ENSG00000124092",27,13,17,6,1,"CTCFL"
"5452","ENSG00000124097",1,0,5,6,11,NA
"5453","ENSG00000124098",156,391,291,199,461,"FAM210B"
"5454","ENSG00000124102",4,2,6,0,19,"PI3"
"5455","ENSG00000124103",1,5,4,2,4,"FAM209A"
"5456","ENSG00000124104",51,205,83,91,233,"SNX21"
"5457","ENSG00000124107",2,31,68,8,299,"SLPI"
"5458","ENSG00000124116",11,29,8,5,60,"WFDC3"
"5459","ENSG00000124120",85,184,154,89,190,"TTPAL"
"5460","ENSG00000124126",337,1238,580,185,343,"PREX1"
"5461","ENSG00000124134",8,10,5,5,1,"KCNS1"
"5462","ENSG00000124140",39,56,27,29,44,"SLC12A5"
"5463","ENSG00000124143",8,35,10,8,0,"ARHGAP40"
"5464","ENSG00000124145",183,766,418,289,1934,"SDC4"
"5465","ENSG00000124151",495,1865,1039,453,977,"NCOA3"
"5466","ENSG00000124155",270,838,427,271,516,"PIGT"
"5467","ENSG00000124157",2,4,4,1,0,"SEMG2"
"5468","ENSG00000124159",2,4,4,1,2,"MATN4"
"5469","ENSG00000124160",176,475,323,242,459,"NCOA5"
"5470","ENSG00000124164",212,612,566,488,833,"VAPB"
"5471","ENSG00000124171",104,368,284,101,628,"PARD6B"
"5472","ENSG00000124172",255,1053,351,282,481,"ATP5F1E"
"5473","ENSG00000124177",452,1334,1380,901,1577,"CHD6"
"5474","ENSG00000124181",429,1026,882,617,901,"PLCG1"
"5475","ENSG00000124191",23,24,49,34,41,"TOX2"
"5476","ENSG00000124193",454,1267,1304,1042,1981,"SRSF6"
"5477","ENSG00000124194",4,2,5,3,3,"GDAP1L1"
"5478","ENSG00000124196",2,0,0,1,0,"GTSF1L"
"5479","ENSG00000124198",567,1746,873,633,1338,"ARFGEF2"
"5480","ENSG00000124201",295,992,687,285,447,"ZNFX1"
"5481","ENSG00000124203",22,14,15,8,3,"ZNF831"
"5482","ENSG00000124205",7,4,15,54,14,"EDN3"
"5483","ENSG00000124207",267,760,661,577,936,"CSE1L"
"5484","ENSG00000124208",0,0,0,0,0,"PEDS1-UBE2V1"
"5485","ENSG00000124209",319,1017,726,550,844,"RAB22A"
"5486","ENSG00000124212",106,214,291,374,1751,"PTGIS"
"5487","ENSG00000124214",333,1019,793,454,880,"STAU1"
"5488","ENSG00000124215",15,40,20,9,47,"CDH26"
"5489","ENSG00000124216",15,40,43,36,39,"SNAI1"
"5490","ENSG00000124217",42,92,75,53,102,"MOCS3"
"5491","ENSG00000124222",407,1164,760,394,848,"STX16"
"5492","ENSG00000124224",63,187,138,105,206,NA
"5493","ENSG00000124225",67,116,211,165,100,"PMEPA1"
"5494","ENSG00000124226",233,700,377,292,406,"RNF114"
"5495","ENSG00000124227",1,1,0,1,0,"ANKRD60"
"5496","ENSG00000124228",90,193,138,118,195,"DDX27"
"5497","ENSG00000124232",13,8,7,2,1,"RBPJL"
"5498","ENSG00000124233",5,0,4,0,0,"SEMG1"
"5499","ENSG00000124237",1,2,1,0,0,"C20orf85"
"5500","ENSG00000124243",58,54,46,40,66,"BCAS4"
"5501","ENSG00000124249",5,12,4,1,11,"KCNK15"
"5502","ENSG00000124251",8,2,5,1,0,"TP53TG5"
"5503","ENSG00000124253",13,9,18,2,19,"PCK1"
"5504","ENSG00000124256",11,14,16,6,4,"ZBP1"
"5505","ENSG00000124257",3,17,19,3,12,"NEURL2"
"5506","ENSG00000124260",13,0,2,0,0,"MAGEA10"
"5507","ENSG00000124275",125,304,246,155,376,"MTRR"
"5508","ENSG00000124279",32,75,47,28,90,"FASTKD3"
"5509","ENSG00000124299",244,759,317,81,193,"PEPD"
"5510","ENSG00000124302",18,19,8,1,3,"CHST8"
"5511","ENSG00000124313",106,205,163,115,200,"IQSEC2"
"5512","ENSG00000124333",189,569,381,215,385,"VAMP7"
"5513","ENSG00000124334",27,77,27,0,0,"IL9R"
"5514","ENSG00000124343",9,1,7,7,6,"XG"
"5515","ENSG00000124356",165,388,273,158,342,"STAMBP"
"5516","ENSG00000124357",358,1276,431,277,432,"NAGK"
"5517","ENSG00000124370",31,111,64,73,98,"MCEE"
"5518","ENSG00000124374",49,54,128,65,143,"PAIP2B"
"5519","ENSG00000124380",49,205,142,79,157,"SNRNP27"
"5520","ENSG00000124383",72,222,131,123,178,"MPHOSPH10"
"5521","ENSG00000124391",7,0,1,0,1,"IL17C"
"5522","ENSG00000124399",0,0,1,0,0,"NDUFB4P12"
"5523","ENSG00000124406",138,353,434,145,437,"ATP8A1"
"5524","ENSG00000124422",667,2184,1672,1302,2239,"USP22"
"5525","ENSG00000124429",56,233,356,30,494,"POF1B"
"5526","ENSG00000124440",234,339,1019,1089,1644,"HIF3A"
"5527","ENSG00000124444",29,58,31,13,32,"ZNF576"
"5528","ENSG00000124449",2,0,0,0,1,"IRGC"
"5529","ENSG00000124459",63,180,134,71,160,"ZNF45"
"5530","ENSG00000124466",45,184,59,9,14,"LYPD3"
"5531","ENSG00000124467",6,2,3,4,1,"PSG8"
"5532","ENSG00000124469",3,3,4,5,1,"CEACAM8"
"5533","ENSG00000124479",3,3,11,3,3,"NDP"
"5534","ENSG00000124486",1244,4005,3295,3557,4111,"USP9X"
"5535","ENSG00000124490",6,2,1,1,1,"CRISP2"
"5536","ENSG00000124491",781,13114,39,728,683,"F13A1"
"5537","ENSG00000124493",36,27,16,22,20,"GRM4"
"5538","ENSG00000124496",361,907,650,237,494,"TRERF1"
"5539","ENSG00000124507",11,61,42,15,8,"PACSIN1"
"5540","ENSG00000124508",102,199,211,49,81,"BTN2A2"
"5541","ENSG00000124523",108,235,213,144,266,"SIRT5"
"5542","ENSG00000124532",133,373,254,219,472,"MRS2"
"5543","ENSG00000124535",94,228,193,123,239,"WRNIP1"
"5544","ENSG00000124541",52,180,95,74,86,"RRP36"
"5545","ENSG00000124549",64,116,73,51,65,"BTN2A3P"
"5546","ENSG00000124557",8,3,2,2,0,"BTN1A1"
"5547","ENSG00000124562",99,340,160,174,290,"SNRPC"
"5548","ENSG00000124564",5,8,0,2,4,"SLC17A3"
"5549","ENSG00000124568",3,5,7,3,10,"SLC17A1"
"5550","ENSG00000124570",421,1197,790,426,1262,"SERPINB6"
"5551","ENSG00000124571",219,483,398,238,390,"XPO5"
"5552","ENSG00000124574",107,338,148,82,184,"ABCC10"
"5553","ENSG00000124575",129,284,524,265,401,"H1-3"
"5554","ENSG00000124587",67,181,96,54,115,"PEX6"
"5555","ENSG00000124588",66,181,95,58,108,"NQO2"
"5556","ENSG00000124593",3,7,4,5,6,NA
"5557","ENSG00000124596",101,231,141,87,192,"OARD1"
"5558","ENSG00000124602",10,29,36,16,46,"UNC5CL"
"5559","ENSG00000124608",82,184,118,95,201,"AARS2"
"5560","ENSG00000124610",25,43,57,39,89,"H1-1"
"5561","ENSG00000124613",53,176,142,84,189,"ZNF391"
"5562","ENSG00000124614",22,44,29,21,54,"RPS10"
"5563","ENSG00000124615",21,54,45,52,83,"MOCS1"
"5564","ENSG00000124635",44,98,108,70,153,"H2BC11"
"5565","ENSG00000124641",79,256,227,102,247,"MED20"
"5566","ENSG00000124657",0,1,0,1,0,"OR2B6"
"5567","ENSG00000124659",42,87,67,45,98,"TBCC"
"5568","ENSG00000124664",2,4,6,3,0,"SPDEF"
"5569","ENSG00000124678",7,5,3,2,0,"TCP11"
"5570","ENSG00000124688",38,117,84,46,81,"MAD2L1BP"
"5571","ENSG00000124701",3,5,1,5,1,"APOBEC2"
"5572","ENSG00000124702",130,468,254,225,343,"KLHDC3"
"5573","ENSG00000124713",6,8,7,4,8,"GNMT"
"5574","ENSG00000124721",21,15,9,7,4,"DNAH8"
"5575","ENSG00000124731",24,129,26,34,10,"TREM1"
"5576","ENSG00000124733",104,353,275,177,291,"MEA1"
"5577","ENSG00000124743",23,45,35,36,111,"KLHL31"
"5578","ENSG00000124749",64,294,200,222,398,"COL21A1"
"5579","ENSG00000124762",260,1468,702,787,816,"CDKN1A"
"5580","ENSG00000124766",819,1435,2525,1838,2358,"SOX4"
"5581","ENSG00000124767",249,985,637,363,838,"GLO1"
"5582","ENSG00000124772",47,47,69,22,95,"CPNE5"
"5583","ENSG00000124780",11,14,12,10,2,"KCNK17"
"5584","ENSG00000124782",632,2048,1142,620,1475,"RREB1"
"5585","ENSG00000124783",835,3081,1554,1634,2678,"SSR1"
"5586","ENSG00000124784",70,198,109,95,142,"RIOK1"
"5587","ENSG00000124785",40,130,90,9,23,"NRN1"
"5588","ENSG00000124786",121,446,187,162,312,"SLC35B3"
"5589","ENSG00000124787",8,26,10,23,24,"RPP40"
"5590","ENSG00000124788",436,1181,1164,625,1376,"ATXN1"
"5591","ENSG00000124789",477,1397,1117,785,1119,"NUP153"
"5592","ENSG00000124795",406,1079,930,509,880,"DEK"
"5593","ENSG00000124802",26,36,54,16,36,"EEF1E1"
"5594","ENSG00000124812",3,0,3,0,0,"CRISP1"
"5595","ENSG00000124813",76,188,201,261,260,"RUNX2"
"5596","ENSG00000124818",9,1,1,6,0,"OPN5"
"5597","ENSG00000124827",9,3,2,1,0,"GCM2"
"5598","ENSG00000124831",553,1835,1002,444,829,"LRRFIP1"
"5599","ENSG00000124835",8,11,11,11,17,"LOC93463"
"5600","ENSG00000124839",47,100,39,14,55,"RAB17"
"5601","ENSG00000124875",3,5,9,5,3,"CXCL6"
"5602","ENSG00000124882",23,9,14,8,34,"EREG"
"5603","ENSG00000124900",3,2,1,2,0,"TRIM51"
"5604","ENSG00000124915",5,1,3,2,3,"MYRF-AS1"
"5605","ENSG00000124920",105,296,346,278,2634,"MYRF"
"5606","ENSG00000124935",0,1,0,0,0,"SCGB1D2"
"5607","ENSG00000124939",0,0,0,0,0,"SCGB2A1"
"5608","ENSG00000124942",12812,43820,24200,15175,20132,"AHNAK"
"5609","ENSG00000125037",98,286,175,174,210,"EMC3"
"5610","ENSG00000125046",12,5,14,6,22,"SSUH2"
"5611","ENSG00000125084",15,3,13,3,0,"WNT1"
"5612","ENSG00000125089",71,281,76,88,273,"SH3TC1"
"5613","ENSG00000125107",1273,4257,2943,2079,3506,"CNOT1"
"5614","ENSG00000125122",10,21,20,8,23,"LRRC29"
"5615","ENSG00000125124",108,338,207,128,295,"BBS2"
"5616","ENSG00000125144",1,3,0,1,2,"MT1G"
"5617","ENSG00000125148",11,35,19,13,56,"MT2A"
"5618","ENSG00000125149",162,470,271,151,189,"PHAF1"
"5619","ENSG00000125166",155,498,360,222,428,"GOT2"
"5620","ENSG00000125170",63,212,133,90,399,"DOK4"
"5621","ENSG00000125207",8,7,4,7,3,"PIWIL1"
"5622","ENSG00000125245",3,3,4,3,0,"GPR18"
"5623","ENSG00000125246",71,41,109,38,24,"CLYBL"
"5624","ENSG00000125247",94,202,268,120,232,"TMTC4"
"5625","ENSG00000125249",296,947,553,521,827,"RAP2A"
"5626","ENSG00000125255",3,3,6,1,7,"SLC10A2"
"5627","ENSG00000125257",797,1793,1663,204,550,"ABCC4"
"5628","ENSG00000125266",190,722,737,256,1002,"EFNB2"
"5629","ENSG00000125285",6,7,6,67,12,"SOX21"
"5630","ENSG00000125304",625,2780,1377,1210,2215,"TM9SF2"
"5631","ENSG00000125319",17,43,7,28,30,"HROB"
"5632","ENSG00000125337",12,6,14,5,1,"KIF25"
"5633","ENSG00000125347",326,656,757,118,146,"IRF1"
"5634","ENSG00000125351",82,170,145,111,167,"UPF3B"
"5635","ENSG00000125352",22,54,39,27,49,"RNF113A"
"5636","ENSG00000125354",416,849,776,427,519,"SEPTIN6"
"5637","ENSG00000125355",35,83,33,29,31,"TMEM255A"
"5638","ENSG00000125356",74,284,150,106,232,"NDUFA1"
"5639","ENSG00000125363",2,2,1,0,1,"AMELX"
"5640","ENSG00000125375",54,116,104,60,148,"DMAC2L"
"5641","ENSG00000125378",61,165,320,190,338,"BMP4"
"5642","ENSG00000125384",29,121,69,75,50,"PTGER2"
"5643","ENSG00000125385",1,0,0,1,0,NA
"5644","ENSG00000125386",285,803,591,381,661,"FAM193A"
"5645","ENSG00000125388",60,115,76,37,55,"GRK4"
"5646","ENSG00000125398",111,252,521,176,496,"SOX9"
"5647","ENSG00000125409",10,8,16,8,10,"TEKT3"
"5648","ENSG00000125414",6,10,4,4,2,"MYH2"
"5649","ENSG00000125430",34,186,72,152,274,"HS3ST3B1"
"5650","ENSG00000125434",30,94,60,15,47,"SLC25A35"
"5651","ENSG00000125445",69,196,124,113,161,"MRPS7"
"5652","ENSG00000125447",187,540,333,188,299,"GGA3"
"5653","ENSG00000125449",39,131,58,29,78,"ARMC7"
"5654","ENSG00000125450",78,260,136,126,173,"NUP85"
"5655","ENSG00000125454",42,131,28,23,46,"SLC25A19"
"5656","ENSG00000125457",36,132,64,47,56,"MIF4GD"
"5657","ENSG00000125458",25,30,26,25,35,"NT5C"
"5658","ENSG00000125459",26,38,52,30,37,"MSTO1"
"5659","ENSG00000125462",37,27,19,23,13,"MIR9-1HG"
"5660","ENSG00000125482",64,185,131,84,122,"TTF1"
"5661","ENSG00000125484",179,494,467,421,604,"GTF3C4"
"5662","ENSG00000125485",63,165,146,102,174,"DDX31"
"5663","ENSG00000125492",6,2,0,1,1,"BARHL1"
"5664","ENSG00000125498",1,1,2,0,0,"KIR2DL1"
"5665","ENSG00000125503",174,487,235,167,270,"PPP1R12C"
"5666","ENSG00000125505",479,1191,720,268,586,"MBOAT7"
"5667","ENSG00000125508",0,2,0,2,2,"SRMS"
"5668","ENSG00000125510",16,59,13,14,15,"OPRL1"
"5669","ENSG00000125514",1,1,1,0,0,NA
"5670","ENSG00000125520",49,156,76,83,185,"SLC2A4RG"
"5671","ENSG00000125522",1,2,0,1,0,"NPBWR2"
"5672","ENSG00000125531",2,7,12,6,6,"FNDC11"
"5673","ENSG00000125533",1,1,0,1,0,"BHLHE23"
"5674","ENSG00000125534",124,405,240,238,514,"PPDPF"
"5675","ENSG00000125538",35,51,63,12,33,"IL1B"
"5676","ENSG00000125551",6,9,11,7,11,"PLGLB2"
"5677","ENSG00000125571",3,1,1,2,4,"IL37"
"5678","ENSG00000125611",26,49,36,25,36,"CHCHD5"
"5679","ENSG00000125618",21,41,6,5,13,"PAX8"
"5680","ENSG00000125629",120,402,390,177,443,"INSIG2"
"5681","ENSG00000125630",134,260,230,165,280,"POLR1B"
"5682","ENSG00000125631",6,4,0,3,0,NA
"5683","ENSG00000125633",336,1253,571,335,573,"CCDC93"
"5684","ENSG00000125637",292,890,465,66,172,"PSD4"
"5685","ENSG00000125648",131,336,284,170,425,"SLC25A23"
"5686","ENSG00000125650",28,33,27,22,28,"PSPN"
"5687","ENSG00000125651",128,363,203,188,293,"GTF2F1"
"5688","ENSG00000125652",19,54,34,27,42,"ALKBH7"
"5689","ENSG00000125656",64,143,76,66,134,"CLPP"
"5690","ENSG00000125657",25,62,25,10,17,"TNFSF9"
"5691","ENSG00000125675",30,75,66,100,54,"GRIA3"
"5692","ENSG00000125676",569,1889,1609,1417,2005,"THOC2"
"5693","ENSG00000125686",404,983,896,583,899,"MED1"
"5694","ENSG00000125691",1086,2511,1920,1945,2654,"RPL23"
"5695","ENSG00000125695",0,0,0,0,0,NA
"5696","ENSG00000125703",52,203,130,78,81,"ATG4C"
"5697","ENSG00000125726",2,11,2,0,0,"CD70"
"5698","ENSG00000125730",174,700,881,339,899,"C3"
"5699","ENSG00000125731",65,78,54,16,43,"SH2D3A"
"5700","ENSG00000125733",270,752,438,315,471,"TRIP10"
"5701","ENSG00000125734",152,410,206,108,230,"GPR108"
"5702","ENSG00000125735",110,182,157,12,5,"TNFSF14"
"5703","ENSG00000125740",255,1044,631,456,841,"FOSB"
"5704","ENSG00000125741",181,325,181,100,229,"OPA3"
"5705","ENSG00000125743",147,393,259,190,387,"SNRPD2"
"5706","ENSG00000125744",28,76,40,24,28,"RTN2"
"5707","ENSG00000125746",108,193,111,41,98,"EML2"
"5708","ENSG00000125753",190,646,258,153,250,"VASP"
"5709","ENSG00000125755",318,897,617,480,791,"SYMPK"
"5710","ENSG00000125772",198,518,465,387,680,"GPCPD1"
"5711","ENSG00000125775",10,9,25,8,15,"SDCBP2"
"5712","ENSG00000125779",186,530,340,259,376,"PANK2"
"5713","ENSG00000125780",1,0,0,0,0,"TGM3"
"5714","ENSG00000125787",12,16,10,3,4,"GNRH2"
"5715","ENSG00000125788",0,0,0,0,0,"DEFB126"
"5716","ENSG00000125798",11,30,16,51,83,"FOXA2"
"5717","ENSG00000125804",4,5,4,3,2,"FAM182A"
"5718","ENSG00000125810",83,887,12,709,637,"CD93"
"5719","ENSG00000125812",65,217,153,96,150,"GZF1"
"5720","ENSG00000125813",21,9,6,4,1,"PAX1"
"5721","ENSG00000125814",199,552,380,153,330,"NAPB"
"5722","ENSG00000125815",1,0,1,1,1,"CST8"
"5723","ENSG00000125816",3,3,0,2,0,"NKX2-4"
"5724","ENSG00000125817",106,330,163,126,220,"CENPB"
"5725","ENSG00000125818",222,673,447,342,627,"PSMF1"
"5726","ENSG00000125820",2,1,1,2,2,"NKX2-2"
"5727","ENSG00000125821",80,115,87,29,49,"DTD1"
"5728","ENSG00000125823",2,2,0,2,0,"CSTL1"
"5729","ENSG00000125826",120,382,314,183,354,"RBCK1"
"5730","ENSG00000125827",224,704,534,313,627,"TMX4"
"5731","ENSG00000125831",1,1,0,0,2,"CST11"
"5732","ENSG00000125834",142,455,345,284,501,"STK35"
"5733","ENSG00000125835",69,158,87,80,139,"SNRPB"
"5734","ENSG00000125841",59,231,129,127,298,"NRSN2"
"5735","ENSG00000125843",46,117,62,50,128,"AP5S1"
"5736","ENSG00000125844",654,3233,1152,1597,2965,"RRBP1"
"5737","ENSG00000125845",18,58,120,55,131,"BMP2"
"5738","ENSG00000125846",85,225,180,129,246,"ZNF133"
"5739","ENSG00000125848",242,854,748,338,755,"FLRT3"
"5740","ENSG00000125850",8,10,0,4,15,"OVOL2"
"5741","ENSG00000125851",27,1,20,33,17,"PCSK2"
"5742","ENSG00000125861",1,1,0,0,0,"GFRA4"
"5743","ENSG00000125863",55,152,122,82,145,"MKKS"
"5744","ENSG00000125864",9,17,5,5,7,"BFSP1"
"5745","ENSG00000125868",310,1242,633,674,931,"DSTN"
"5746","ENSG00000125869",0,2,25,11,0,"LAMP5"
"5747","ENSG00000125870",99,295,218,153,339,"SNRPB2"
"5748","ENSG00000125871",91,311,180,101,169,"MGME1"
"5749","ENSG00000125872",20,36,11,11,590,"LRRN4"
"5750","ENSG00000125875",337,1031,633,481,778,"TBC1D20"
"5751","ENSG00000125877",35,90,35,41,60,"ITPA"
"5752","ENSG00000125878",1,5,3,2,3,"TCF15"
"5753","ENSG00000125879",0,3,1,0,1,"OTOR"
"5754","ENSG00000125885",51,82,105,53,87,"MCM8"
"5755","ENSG00000125888",12,2,2,1,0,"BANF2"
"5756","ENSG00000125895",11,8,19,10,25,"TMEM74B"
"5757","ENSG00000125898",41,76,76,20,22,"FAM110A"
"5758","ENSG00000125899",1,0,2,2,2,NA
"5759","ENSG00000125900",2,4,0,0,0,"SIRPD"
"5760","ENSG00000125901",35,87,63,39,103,"MRPS26"
"5761","ENSG00000125903",3,0,0,0,0,"DEFB129"
"5762","ENSG00000125910",2,2,0,0,0,"S1PR4"
"5763","ENSG00000125912",61,230,87,90,213,"NCLN"
"5764","ENSG00000125931",2,0,1,1,0,"CITED1"
"5765","ENSG00000125944",583,1361,1352,1052,1748,"HNRNPR"
